seed,model,kernel,pca_components,C,gamma,inner_fold,n_inner_train,n_inner_validation,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
42,RBF SVM — PCA 2,rbf,2,0.01,0.1,5,364,91,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.9814241486068112
42,RBF SVM — PCA 2,rbf,2,0.01,1.0,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9762641898864809
42,RBF SVM — PCA 2,rbf,2,0.1,scale,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9881320949432405
42,RBF SVM — PCA 2,rbf,2,0.1,auto,5,364,91,0.9120879120879121,0.8611111111111112,0.9117647058823529,0.8857142857142857,0.9793601651186791
42,RBF SVM — PCA 2,rbf,2,0.1,0.01,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9886480908152735
42,RBF SVM — PCA 2,rbf,2,0.1,0.1,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9865841073271414
42,RBF SVM — PCA 2,rbf,2,0.1,1.0,5,364,91,0.9340659340659341,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9762641898864809
42,RBF SVM — PCA 2,rbf,2,1.0,scale,5,364,91,0.9340659340659341,0.9375,0.8823529411764706,0.9090909090909091,0.9891640866873065
42,RBF SVM — PCA 2,rbf,2,1.0,auto,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9855521155830754
42,RBF SVM — PCA 2,rbf,2,1.0,0.01,5,364,91,0.9340659340659341,0.9375,0.8823529411764706,0.9090909090909091,0.9891640866873066
42,RBF SVM — PCA 2,rbf,2,1.0,0.1,5,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9850361197110423
42,RBF SVM — PCA 2,rbf,2,1.0,1.0,5,364,91,0.945054945054945,0.9142857142857143,0.9411764705882353,0.927536231884058,0.9602683178534572
42,RBF SVM — PCA 2,rbf,2,10.0,scale,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9840041279669762
42,RBF SVM — PCA 2,rbf,2,10.0,auto,5,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9401444788441693
42,RBF SVM — PCA 2,rbf,2,10.0,0.01,5,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9907120743034057
42,RBF SVM — PCA 2,rbf,2,10.0,0.1,5,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.97781217750258
42,RBF SVM — PCA 2,rbf,2,10.0,1.0,5,364,91,0.945054945054945,0.9142857142857143,0.9411764705882353,0.927536231884058,0.9370485036119711
42,RBF SVM — PCA 2,rbf,2,100.0,scale,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9824561403508771
42,RBF SVM — PCA 2,rbf,2,100.0,auto,5,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9272445820433436
42,RBF SVM — PCA 2,rbf,2,100.0,0.01,5,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9917440660474717
42,RBF SVM — PCA 2,rbf,2,100.0,0.1,5,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9690402476780187
42,RBF SVM — PCA 2,rbf,2,100.0,1.0,5,364,91,0.9230769230769231,0.9090909090909091,0.8823529411764706,0.8955223880597015,0.9298245614035087
42,Linear SVM — PCA 4,linear,4,0.01,none,1,364,91,0.9560439560439561,1.0,0.8823529411764706,0.9375,0.9793601651186791
42,Linear SVM — PCA 4,linear,4,0.1,none,1,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9814241486068112
42,Linear SVM — PCA 4,linear,4,1.0,none,1,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.9834881320949432
42,Linear SVM — PCA 4,linear,4,10.0,none,1,364,91,0.967032967032967,0.9696969696969697,0.9411764705882353,0.9552238805970149,0.9829721362229101
42,Linear SVM — PCA 4,linear,4,100.0,none,1,364,91,0.967032967032967,0.9696969696969697,0.9411764705882353,0.9552238805970149,0.9829721362229101
42,Linear SVM — PCA 4,linear,4,0.01,none,2,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9901960784313726
42,Linear SVM — PCA 4,linear,4,0.1,none,2,364,91,0.967032967032967,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9943240454076367
42,Linear SVM — PCA 4,linear,4,1.0,none,2,364,91,0.967032967032967,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9943240454076367
42,Linear SVM — PCA 4,linear,4,10.0,none,2,364,91,0.967032967032967,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9958720330237358
42,Linear SVM — PCA 4,linear,4,100.0,none,2,364,91,0.967032967032967,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9958720330237358
42,Linear SVM — PCA 4,linear,4,0.01,none,3,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9917440660474717
42,Linear SVM — PCA 4,linear,4,0.1,none,3,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9948400412796697
