seed,train_size,model,model_family,pca_components,n_qubits,accuracy,precision,recall,f1,roc_auc,fit_time,prediction_time,total_runtime,pca_explained_variance,kernel_train_bytes,kernel_test_bytes,kernel_total_bytes,effective_rank,condition_number,offdiag_mean,offdiag_std,statevector_train_time,statevector_test_time,train_kernel_matrix_time,test_kernel_matrix_time
456,100,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.7807017543859649,0.7297297297297297,0.6428571428571429,0.6835443037974683,0.8776455026455026,0.002032500000041182,0.0006653000000369502,0.2119065000001683,0.8177339683837592,80000,91200,171200,63.77437640964795,281.2658551423274,0.08252722684742038,0.08326112957530833,0.10029149999991205,0.10846070000025065,0.0002328000000488828,0.00022369999987859046
456,200,Linear SVM — PCA 2,Classical,2,0,0.956140350877193,0.9111111111111111,0.9761904761904762,0.9425287356321839,0.9904100529100529,0.0011195999995834427,0.00046380000003409805,0.0015833999996175407,0.6461595716627273,0,0,0,,,,,,,,
456,200,RBF SVM — PCA 2,Classical,2,0,0.9473684210526315,0.9736842105263158,0.8809523809523809,0.925,0.9841269841269842,0.0011713000003510388,0.0009638999999879161,0.002135200000338955,0.6461595716627273,0,0,0,,,,,,,,
456,200,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.9122807017543859,0.9,0.8571428571428571,0.8780487804878049,0.9408068783068784,0.001902400000290072,0.0006691999997201492,0.11741499999970983,0.6461595716627273,320000,182400,502400,8.531000235404473,6.402710716684314e+18,0.2919533091098782,0.26423323380660135,0.06916679999994813,0.04523199999994176,0.000299299999824143,0.00014529999998558196
456,200,Linear SVM — PCA 4,Classical,4,0,0.956140350877193,0.9512195121951219,0.9285714285714286,0.9397590361445783,0.9933862433862435,0.0018089999998665007,0.00045080000018060673,0.0022598000000471075,0.8047213887117229,0,0,0,,,,,,,,
456,200,RBF SVM — PCA 4,Classical,4,0,0.956140350877193,0.9512195121951219,0.9285714285714286,0.9397590361445783,0.9890873015873016,0.001246499999979278,0.0010541000001467182,0.0023006000001259963,0.8047213887117229,0,0,0,,,,,,,,
456,200,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.8421052631578947,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9203042328042328,0.0014403000000129396,0.0005098999999972875,0.3047028000005412,0.8047213887117229,320000,182400,502400,90.87638496457339,15617.530335717021,0.0843115732453436,0.08682764126441794,0.19431369999983872,0.10725510000020222,0.0006705000000692962,0.0005133000004207133
456,300,Linear SVM — PCA 2,Classical,2,0,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.990079365079365,0.0012766999998348183,0.00048409999999421416,0.0017607999998290325,0.6502964752884921,0,0,0,,,,,,,,
456,300,RBF SVM — PCA 2,Classical,2,0,0.9298245614035088,0.9722222222222222,0.8333333333333334,0.8974358974358975,0.9808201058201058,0.0013103000001137843,0.001136299999870971,0.0024465999999847554,0.6502964752884921,0,0,0,,,,,,,,
456,300,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.9210526315789473,0.9714285714285714,0.8095238095238095,0.8831168831168831,0.974537037037037,0.0014078999997764186,0.00048759999981484725,0.13936129999910918,0.6502964752884921,720000,273600,993600,7.531443581672283,7.66743954132638e+19,0.3162352290888275,0.28635677092809847,0.09818279999990409,0.03820180000002438,0.000709999999799038,0.00037119999979040585
456,300,Linear SVM — PCA 4,Classical,4,0,0.9473684210526315,0.95,0.9047619047619048,0.926829268292683,0.9910714285714286,0.0013245999998616753,0.00047769999991942313,0.0018022999997810984,0.8014490575674222,0,0,0,,,,,,,,
456,300,RBF SVM — PCA 4,Classical,4,0,0.9473684210526315,0.95,0.9047619047619048,0.926829268292683,0.9894179894179894,0.0014239000001907698,0.001240499999767053,0.0026643999999578227,0.8014490575674222,0,0,0,,,,,,,,
456,300,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.8947368421052632,0.8947368421052632,0.8095238095238095,0.85,0.9441137566137566,0.002005599999847618,0.000712900000053196,0.3932315000001836,0.8014490575674222,720000,273600,993600,93.27776723272339,2.4007761621557168e+17,0.09219049028679928,0.09651301815173184,0.27510050000000774,0.11404540000012275,0.0008198000000447792,0.0005473000001074979
456,455,Linear SVM — PCA 2,Classical,2,0,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.9894179894179894,0.00206560000015088,0.0006061999997655221,0.002671799999916402,0.6443548411525268,0,0,0,,,,,,,,
